source_ref,target_ref,relation,confidence,note,element_text
PA.IV.A.S2,phak,explanation,auto,from the Task A References line,Make radio calls as appropriate.
PA.IV.A.S2,risk-management,explanation,auto,from the Task A References line,Make radio calls as appropriate.
PA.IV.A.S2,seaplane,explanation,auto,from the Task A References line,Make radio calls as appropriate.
PA.IV.A.S3,afh,explanation,auto,from the Task A References line,Verify assigned/correct runway or takeoff path.
PA.IV.A.S3,aim:ch02-s03,guidance,verified,AIM airport operations covers runway verification; AIM airport marking aids and signs identifies the runway,Verify assigned/correct runway or takeoff path.
PA.IV.A.S3,aim:ch04-s03,guidance,verified,AIM airport operations covers runway verification; AIM airport marking aids and signs identifies the runway,Verify assigned/correct runway or takeoff path.
PA.IV.A.S3,phak,explanation,auto,from the Task A References line,Verify assigned/correct runway or takeoff path.
PA.IV.A.S3,risk-management,explanation,auto,from the Task A References line,Verify assigned/correct runway or takeoff path.
PA.IV.A.S3,seaplane,explanation,auto,from the Task A References line,Verify assigned/correct runway or takeoff path.
PA.IV.A.S4,afh,explanation,auto,from the Task A References line,Determine wind direction with or without visible wind direction indicators. Private Pilot for Airplane Category ACS (FAA-S-ACS-6C) 19
PA.IV.A.S4,aim:ch04-s03,guidance,verified,PHAK airport operations covers wind socks and the segmented circle; AIM airport operations covers determining the active runway,Determine wind direction with or without visible wind direction indicators. Private Pilot for Airplane Category ACS (FAA-S-ACS-6C) 19
PA.IV.A.S4,phak:ch14,explanation,verified,PHAK airport operations covers wind socks and the segmented circle; AIM airport operations covers determining the active runway,Determine wind direction with or without visible wind direction indicators. Private Pilot for Airplane Category ACS (FAA-S-ACS-6C) 19
PA.IV.A.S4,risk-management,explanation,auto,from the Task A References line,Determine wind direction with or without visible wind direction indicators. Private Pilot for Airplane Category ACS (FAA-S-ACS-6C) 19
PA.IV.A.S4,seaplane,explanation,auto,from the Task A References line,Determine wind direction with or without visible wind direction indicators. Private Pilot for Airplane Category ACS (FAA-S-ACS-6C) 19
PA.IV.A.S5,afh:ch02,explanation,verified,AFH ground operations chapter covers flight control positioning for the existing wind,"Position the flight controls for the existing wind, if applicable."
PA.IV.A.S5,aim,guidance,auto,from the Task A References line,"Position the flight controls for the existing wind, if applicable."
PA.IV.A.S5,phak,explanation,auto,from the Task A References line,"Position the flight controls for the existing wind, if applicable."
PA.IV.A.S5,risk-management,explanation,auto,from the Task A References line,"Position the flight controls for the existing wind, if applicable."
PA.IV.A.S5,seaplane,explanation,auto,from the Task A References line,"Position the flight controls for the existing wind, if applicable."
PA.IV.A.S6,afh:ch02,explanation,verified,AFH ground operations covers clearing and taxi into position; AFH takeoff chapter covers alignment on the centerline,"Clear the area, taxi into takeoff position, and align the airplane on the runway centerline (ASEL, AMEL) or takeoff path (ASES, AMES)."
PA.IV.A.S6,afh:ch06,explanation,verified,AFH ground operations covers clearing and taxi into position; AFH takeoff chapter covers alignment on the centerline,"Clear the area, taxi into takeoff position, and align the airplane on the runway centerline (ASEL, AMEL) or takeoff path (ASES, AMES)."
PA.IV.A.S6,aim,guidance,auto,from the Task A References line,"Clear the area, taxi into takeoff position, and align the airplane on the runway centerline (ASEL, AMEL) or takeoff path (ASES, AMES)."
PA.IV.A.S6,phak,explanation,auto,from the Task A References line,"Clear the area, taxi into takeoff position, and align the airplane on the runway centerline (ASEL, AMEL) or takeoff path (ASES, AMES)."
PA.IV.A.S6,risk-management,explanation,auto,from the Task A References line,"Clear the area, taxi into takeoff position, and align the airplane on the runway centerline (ASEL, AMEL) or takeoff path (ASES, AMES)."
PA.IV.A.S6,seaplane,explanation,auto,from the Task A References line,"Clear the area, taxi into takeoff position, and align the airplane on the runway centerline (ASEL, AMEL) or takeoff path (ASES, AMES)."
PA.IV.A.S6a,afh,explanation,auto,from the Task A References line,"a. Retract the water rudders, as appropriate (ASES, AMES)"
PA.IV.A.S6a,aim,guidance,auto,from the Task A References line,"a. Retract the water rudders, as appropriate (ASES, AMES)"
PA.IV.A.S6a,phak,explanation,auto,from the Task A References line,"a. Retract the water rudders, as appropriate (ASES, AMES)"
PA.IV.A.S6a,risk-management,explanation,auto,from the Task A References line,"a. Retract the water rudders, as appropriate (ASES, AMES)"
PA.IV.A.S6a,seaplane,explanation,auto,from the Task A References line,"a. Retract the water rudders, as appropriate (ASES, AMES)"
PA.IV.A.S7,afh:ch06,explanation,verified,AFH takeoff chapter covers smooth power application and instrument checks before rotation,Advance the throttle smoothly to takeoff power and confirm proper engine and flight instrument indications prior to rotation.
PA.IV.A.S7,aim,guidance,auto,from the Task A References line,Advance the throttle smoothly to takeoff power and confirm proper engine and flight instrument indications prior to rotation.
PA.IV.A.S7,phak,explanation,auto,from the Task A References line,Advance the throttle smoothly to takeoff power and confirm proper engine and flight instrument indications prior to rotation.
PA.IV.A.S7,risk-management,explanation,auto,from the Task A References line,Advance the throttle smoothly to takeoff power and confirm proper engine and flight instrument indications prior to rotation.
PA.IV.A.S7,seaplane,explanation,auto,from the Task A References line,Advance the throttle smoothly to takeoff power and confirm proper engine and flight instrument indications prior to rotation.
PA.IV.A.S7a,afh,explanation,auto,from the Task A References line,"a. Establish and maintain the most efficient planing/lift-off attitude, and correct for porpoising or skipping (ASES, AMES)"
PA.IV.A.S7a,aim,guidance,auto,from the Task A References line,"a. Establish and maintain the most efficient planing/lift-off attitude, and correct for porpoising or skipping (ASES, AMES)"
PA.IV.A.S7a,phak,explanation,auto,from the Task A References line,"a. Establish and maintain the most efficient planing/lift-off attitude, and correct for porpoising or skipping (ASES, AMES)"
PA.IV.A.S7a,risk-management,explanation,auto,from the Task A References line,"a. Establish and maintain the most efficient planing/lift-off attitude, and correct for porpoising or skipping (ASES, AMES)"
PA.IV.A.S7a,seaplane,explanation,auto,from the Task A References line,"a. Establish and maintain the most efficient planing/lift-off attitude, and correct for porpoising or skipping (ASES, AMES)"
PA.IV.A.S8,afh,explanation,auto,from the Task A References line,"Avoid excessive water spray on the propeller(s) (ASES, AMES)."
PA.IV.A.S8,aim,guidance,auto,from the Task A References line,"Avoid excessive water spray on the propeller(s) (ASES, AMES)."
PA.IV.A.S8,phak,explanation,auto,from the Task A References line,"Avoid excessive water spray on the propeller(s) (ASES, AMES)."
PA.IV.A.S8,risk-management,explanation,auto,from the Task A References line,"Avoid excessive water spray on the propeller(s) (ASES, AMES)."
PA.IV.A.S8,seaplane,explanation,auto,from the Task A References line,"Avoid excessive water spray on the propeller(s) (ASES, AMES)."
PA.IV.A.S9,afh:ch06,explanation,verified,AFH takeoff chapter covers rotation speed and acceleration to VY,Rotate and lift off at the recommended airspeed and accelerate to VY.
PA.IV.A.S9,aim,guidance,auto,from the Task A References line,Rotate and lift off at the recommended airspeed and accelerate to VY.
PA.IV.A.S9,phak,explanation,auto,from the Task A References line,Rotate and lift off at the recommended airspeed and accelerate to VY.
PA.IV.A.S9,risk-management,explanation,auto,from the Task A References line,Rotate and lift off at the recommended airspeed and accelerate to VY.
PA.IV.A.S9,seaplane,explanation,auto,from the Task A References line,Rotate and lift off at the recommended airspeed and accelerate to VY.
PA.IV.B.K1,afh:ch04,explanation,verified,AFH approaches and landings chapter defines the stabilized approach; AFH energy management chapter covers the altitude and airspeed control behind it,"A stabilized approach, including energy management concepts."
PA.IV.B.K1,afh:ch09,explanation,verified,AFH approaches and landings chapter defines the stabilized approach; AFH energy management chapter covers the altitude and airspeed control behind it,"A stabilized approach, including energy management concepts."
PA.IV.B.K1,aim,guidance,auto,from the Task B References line,"A stabilized approach, including energy management concepts."
PA.IV.B.K1,phak,explanation,auto,from the Task B References line,"A stabilized approach, including energy management concepts."
PA.IV.B.K1,risk-management,explanation,auto,from the Task B References line,"A stabilized approach, including energy management concepts."
PA.IV.B.K1,seaplane,explanation,auto,from the Task B References line,"A stabilized approach, including energy management concepts."
PA.IV.B.K2,afh:ch09,explanation,verified,AFH approaches and landings covers wind effects on the approach; PHAK aircraft performance covers landing distance and density altitude,"Effects of atmospheric conditions, including wind, on approach and landing performance."
PA.IV.B.K2,aim,guidance,auto,from the Task B References line,"Effects of atmospheric conditions, including wind, on approach and landing performance."
PA.IV.B.K2,phak:ch11,explanation,verified,AFH approaches and landings covers wind effects on the approach; PHAK aircraft performance covers landing distance and density altitude,"Effects of atmospheric conditions, including wind, on approach and landing performance."
PA.IV.B.K2,risk-management,explanation,auto,from the Task B References line,"Effects of atmospheric conditions, including wind, on approach and landing performance."
PA.IV.B.K2,seaplane,explanation,auto,from the Task B References line,"Effects of atmospheric conditions, including wind, on approach and landing performance."
PA.IV.B.K3,afh:ch09,explanation,verified,AFH approaches and landings chapter covers crab and sideslip wind correction on final,Wind correction techniques on approach and landing.
PA.IV.B.K3,aim,guidance,auto,from the Task B References line,Wind correction techniques on approach and landing.
PA.IV.B.K3,phak,explanation,auto,from the Task B References line,Wind correction techniques on approach and landing.
PA.IV.B.K3,risk-management,explanation,auto,from the Task B References line,Wind correction techniques on approach and landing.
PA.IV.B.K3,seaplane,explanation,auto,from the Task B References line,Wind correction techniques on approach and landing.
PA.IV.B.R1,afh:ch09,explanation,verified,AFH approaches and landings covers runway and touchdown area selection; PHAK aircraft performance gives landing distance; RMH personal minimums covers pilot cap,"Selection of runway/landing surface, approach path, and touchdown area based on pilot capability, aircraft performance and limitations, available distance, and wind."
PA.IV.B.R1,aim,guidance,auto,from the Task B References line,"Selection of runway/landing surface, approach path, and touchdown area based on pilot capability, aircraft performance and limitations, available distance, and wind."
PA.IV.B.R1,phak:ch11,explanation,verified,AFH approaches and landings covers runway and touchdown area selection; PHAK aircraft performance gives landing distance; RMH personal minimums covers pilot cap,"Selection of runway/landing surface, approach path, and touchdown area based on pilot capability, aircraft performance and limitations, available distance, and wind."
PA.IV.B.R1,risk-management:ch02,explanation,verified,AFH approaches and landings covers runway and touchdown area selection; PHAK aircraft performance gives landing distance; RMH personal minimums covers pilot cap,"Selection of runway/landing surface, approach path, and touchdown area based on pilot capability, aircraft performance and limitations, available distance, and wind."
PA.IV.B.R1,seaplane,explanation,auto,from the Task B References line,"Selection of runway/landing surface, approach path, and touchdown area based on pilot capability, aircraft performance and limitations, available distance, and wind."
PA.IV.B.R2,afh,explanation,auto,from the Task B References line,Effects of:
PA.IV.B.R2,aim,guidance,auto,from the Task B References line,Effects of:
PA.IV.B.R2,phak,explanation,auto,from the Task B References line,Effects of:
PA.IV.B.R2,risk-management,explanation,auto,from the Task B References line,Effects of:
PA.IV.B.R2,seaplane,explanation,auto,from the Task B References line,Effects of:
PA.IV.B.R2a,afh:ch09,explanation,verified,AFH approaches and landings chapter covers the crosswind approach and landing,a. Crosswind
PA.IV.B.R2a,aim,guidance,auto,from the Task B References line,a. Crosswind
PA.IV.B.R2a,phak,explanation,auto,from the Task B References line,a. Crosswind
PA.IV.B.R2a,risk-management,explanation,auto,from the Task B References line,a. Crosswind
PA.IV.B.R2a,seaplane,explanation,auto,from the Task B References line,a. Crosswind
PA.IV.B.R2b,afh,explanation,auto,from the Task B References line,b. Windshear
PA.IV.B.R2b,aim:ch07-s01,guidance,verified,AIM meteorology section covers wind shear and microbursts on approach; PHAK weather theory covers low level wind shear,b. Windshear
PA.IV.B.R2b,phak:ch12,explanation,verified,AIM meteorology section covers wind shear and microbursts on approach; PHAK weather theory covers low level wind shear,b. Windshear
PA.IV.B.R2b,risk-management,explanation,auto,from the Task B References line,b. Windshear
PA.IV.B.R2b,seaplane,explanation,auto,from the Task B References line,b. Windshear
PA.IV.B.R2c,afh:ch09,explanation,verified,AFH approaches and landings covers the tailwind landing hazard; PHAK aircraft performance quantifies the distance penalty,c. Tailwind
PA.IV.B.R2c,aim,guidance,auto,from the Task B References line,c. Tailwind
PA.IV.B.R2c,phak:ch11,explanation,verified,AFH approaches and landings covers the tailwind landing hazard; PHAK aircraft performance quantifies the distance penalty,c. Tailwind
PA.IV.B.R2c,risk-management,explanation,auto,from the Task B References line,c. Tailwind
PA.IV.B.R2c,seaplane,explanation,auto,from the Task B References line,c. Tailwind
PA.IV.B.R2d,afh,explanation,auto,from the Task B References line,d. Wake turbulence Private Pilot for Airplane Category ACS (FAA-S-ACS-6C) 20
PA.IV.B.R2d,aim:ch07-s04,guidance,verified,AIM wake turbulence section covers vortex avoidance on approach and landing,d. Wake turbulence Private Pilot for Airplane Category ACS (FAA-S-ACS-6C) 20
PA.IV.B.R2d,phak,explanation,auto,from the Task B References line,d. Wake turbulence Private Pilot for Airplane Category ACS (FAA-S-ACS-6C) 20
PA.IV.B.R2d,risk-management,explanation,auto,from the Task B References line,d. Wake turbulence Private Pilot for Airplane Category ACS (FAA-S-ACS-6C) 20
PA.IV.B.R2d,seaplane,explanation,auto,from the Task B References line,d. Wake turbulence Private Pilot for Airplane Category ACS (FAA-S-ACS-6C) 20
PA.IV.B.R2e,afh:ch09,explanation,verified,AFH approaches and landings covers surface condition effects on rollout; PHAK aircraft performance covers landing distance corrections,e. Landing surface/condition
PA.IV.B.R2e,aim,guidance,auto,from the Task B References line,e. Landing surface/condition
PA.IV.B.R2e,phak:ch11,explanation,verified,AFH approaches and landings covers surface condition effects on rollout; PHAK aircraft performance covers landing distance corrections,e. Landing surface/condition
PA.IV.B.R2e,risk-management,explanation,auto,from the Task B References line,e. Landing surface/condition
PA.IV.B.R2e,seaplane,explanation,auto,from the Task B References line,e. Landing surface/condition
PA.IV.B.R3,afh,explanation,auto,from the Task B References line,Planning for:
PA.IV.B.R3,aim,guidance,auto,from the Task B References line,Planning for:
PA.IV.B.R3,phak,explanation,auto,from the Task B References line,Planning for:
PA.IV.B.R3,risk-management,explanation,auto,from the Task B References line,Planning for:
PA.IV.B.R3,seaplane,explanation,auto,from the Task B References line,Planning for:
PA.IV.B.R3a,afh:ch09,explanation,verified,AFH approaches and landings chapter covers the go-around and rejected landing,a. Rejected landing and go-around
PA.IV.B.R3a,aim,guidance,auto,from the Task B References line,a. Rejected landing and go-around
PA.IV.B.R3a,phak,explanation,auto,from the Task B References line,a. Rejected landing and go-around
PA.IV.B.R3a,risk-management,explanation,auto,from the Task B References line,a. Rejected landing and go-around
PA.IV.B.R3a,seaplane,explanation,auto,from the Task B References line,a. Rejected landing and go-around
PA.IV.B.R3b,afh,explanation,auto,from the Task B References line,b. Land and hold short operations (LAHSO)
PA.IV.B.R3b,aim:ch04-s03,guidance,verified,AIM airport operations section covers land and hold short operations,b. Land and hold short operations (LAHSO)
PA.IV.B.R3b,phak,explanation,auto,from the Task B References line,b. Land and hold short operations (LAHSO)
PA.IV.B.R3b,risk-management,explanation,auto,from the Task B References line,b. Land and hold short operations (LAHSO)
PA.IV.B.R3b,seaplane,explanation,auto,from the Task B References line,b. Land and hold short operations (LAHSO)
PA.IV.B.R4,afh:ch08,explanation,verified,AIM potential flight hazards covers see and avoid; AFH traffic pattern chapter covers collision avoidance approaching the runway,Collision hazards.
PA.IV.B.R4,aim:ch07-s06,guidance,verified,AIM potential flight hazards covers see and avoid; AFH traffic pattern chapter covers collision avoidance approaching the runway,Collision hazards.
PA.IV.B.R4,phak,explanation,auto,from the Task B References line,Collision hazards.
PA.IV.B.R4,risk-management,explanation,auto,from the Task B References line,Collision hazards.
PA.IV.B.R4,seaplane,explanation,auto,from the Task B References line,Collision hazards.
PA.IV.B.R5,afh:ch05,explanation,verified,AFH upset prevention and recovery covers low altitude stall and spin awareness; RMH hazard identification frames CFIT as a hazard,"Low altitude maneuvering, including stall, spin, or controlled flight into terrain (CFIT)."
PA.IV.B.R5,aim,guidance,auto,from the Task B References line,"Low altitude maneuvering, including stall, spin, or controlled flight into terrain (CFIT)."
PA.IV.B.R5,phak,explanation,auto,from the Task B References line,"Low altitude maneuvering, including stall, spin, or controlled flight into terrain (CFIT)."
PA.IV.B.R5,risk-management:ch03,explanation,verified,AFH upset prevention and recovery covers low altitude stall and spin awareness; RMH hazard identification frames CFIT as a hazard,"Low altitude maneuvering, including stall, spin, or controlled flight into terrain (CFIT)."
PA.IV.B.R5,seaplane,explanation,auto,from the Task B References line,"Low altitude maneuvering, including stall, spin, or controlled flight into terrain (CFIT)."
PA.IV.B.R6,afh,explanation,auto,from the Task B References line,"Distractions, task prioritization, loss of situational awareness, or disorientation."
PA.IV.B.R6,aim,guidance,auto,from the Task B References line,"Distractions, task prioritization, loss of situational awareness, or disorientation."
PA.IV.B.R6,phak:ch02,explanation,verified,PHAK ADM covers task management and situational awareness; RMH threat and error management and in flight ADM cover distraction and workload,"Distractions, task prioritization, loss of situational awareness, or disorientation."
PA.IV.B.R6,risk-management:ch06,explanation,verified,PHAK ADM covers task management and situational awareness; RMH threat and error management and in flight ADM cover distraction and workload,"Distractions, task prioritization, loss of situational awareness, or disorientation."
PA.IV.B.R6,risk-management:ch08,explanation,verified,PHAK ADM covers task management and situational awareness; RMH threat and error management and in flight ADM cover distraction and workload,"Distractions, task prioritization, loss of situational awareness, or disorientation."
PA.IV.B.R6,seaplane,explanation,auto,from the Task B References line,"Distractions, task prioritization, loss of situational awareness, or disorientation."
PA.IV.B.S1,afh:ch02,explanation,verified,AFH ground operations chapter covers checklist discipline,Complete the appropriate checklist(s).
PA.IV.B.S1,aim,guidance,auto,from the Task B References line,Complete the appropriate checklist(s).
PA.IV.B.S1,phak,explanation,auto,from the Task B References line,Complete the appropriate checklist(s).
PA.IV.B.S1,risk-management,explanation,auto,from the Task B References line,Complete the appropriate checklist(s).
PA.IV.B.S1,seaplane,explanation,auto,from the Task B References line,Complete the appropriate checklist(s).
PA.IV.B.S10,afh:ch09,explanation,verified,"AFH approaches and landings covers touchdown attitude, drift, and alignment with the centerline","Touch down at a proper pitch attitude, within 400 feet beyond or on the specified point, with no side drift, and with the airplane’s longitudinal axis aligned with and over the runway center/landing path."
PA.IV.B.S10,aim,guidance,auto,from the Task B References line,"Touch down at a proper pitch attitude, within 400 feet beyond or on the specified point, with no side drift, and with the airplane’s longitudinal axis aligned with and over the runway center/landing path."
PA.IV.B.S10,phak,explanation,auto,from the Task B References line,"Touch down at a proper pitch attitude, within 400 feet beyond or on the specified point, with no side drift, and with the airplane’s longitudinal axis aligned with and over the runway center/landing path."
PA.IV.B.S10,risk-management,explanation,auto,from the Task B References line,"Touch down at a proper pitch attitude, within 400 feet beyond or on the specified point, with no side drift, and with the airplane’s longitudinal axis aligned with and over the runway center/landing path."
PA.IV.B.S10,seaplane,explanation,auto,from the Task B References line,"Touch down at a proper pitch attitude, within 400 feet beyond or on the specified point, with no side drift, and with the airplane’s longitudinal axis aligned with and over the runway center/landing path."
PA.IV.B.S11,afh:ch09,explanation,verified,AFH approaches and landings chapter covers the timely go-around decision,Execute a timely go-around if the approach cannot be made within the tolerances specified above or for any other condition that may result in an unsafe approach or landing.
PA.IV.B.S11,aim,guidance,auto,from the Task B References line,Execute a timely go-around if the approach cannot be made within the tolerances specified above or for any other condition that may result in an unsafe approach or landing.
PA.IV.B.S11,phak,explanation,auto,from the Task B References line,Execute a timely go-around if the approach cannot be made within the tolerances specified above or for any other condition that may result in an unsafe approach or landing.
PA.IV.B.S11,risk-management,explanation,auto,from the Task B References line,Execute a timely go-around if the approach cannot be made within the tolerances specified above or for any other condition that may result in an unsafe approach or landing.
PA.IV.B.S11,seaplane,explanation,auto,from the Task B References line,Execute a timely go-around if the approach cannot be made within the tolerances specified above or for any other condition that may result in an unsafe approach or landing.
PA.IV.B.S12,afh,explanation,auto,from the Task B References line,"Use runway incursion avoidance procedures, if applicable."
PA.IV.B.S12,aim:ch04-s03,guidance,verified,"AIM airport operations covers runway incursion avoidance after landing; PHAK airport operations covers taxi routes, markings, and signs","Use runway incursion avoidance procedures, if applicable."
PA.IV.B.S12,phak:ch14,explanation,verified,"AIM airport operations covers runway incursion avoidance after landing; PHAK airport operations covers taxi routes, markings, and signs","Use runway incursion avoidance procedures, if applicable."
PA.IV.B.S12,risk-management,explanation,auto,from the Task B References line,"Use runway incursion avoidance procedures, if applicable."
PA.IV.B.S12,seaplane,explanation,auto,from the Task B References line,"Use runway incursion avoidance procedures, if applicable."
PA.IV.B.S2,afh,explanation,auto,from the Task B References line,Make radio calls as appropriate.
PA.IV.B.S2,aim:ch04-s02,guidance,verified,AIM radio phraseology and airport operations sections cover pattern and CTAF calls,Make radio calls as appropriate.
PA.IV.B.S2,aim:ch04-s03,guidance,verified,AIM radio phraseology and airport operations sections cover pattern and CTAF calls,Make radio calls as appropriate.
PA.IV.B.S2,phak,explanation,auto,from the Task B References line,Make radio calls as appropriate.
PA.IV.B.S2,risk-management,explanation,auto,from the Task B References line,Make radio calls as appropriate.
PA.IV.B.S2,seaplane,explanation,auto,from the Task B References line,Make radio calls as appropriate.
PA.IV.B.S3,afh,explanation,auto,from the Task B References line,Ensure the airplane is aligned with the correct/assigned runway or landing surface.
PA.IV.B.S3,aim:ch02-s03,guidance,verified,AIM airport operations covers confirming the assigned runway; AIM airport marking aids and signs identifies it,Ensure the airplane is aligned with the correct/assigned runway or landing surface.
PA.IV.B.S3,aim:ch04-s03,guidance,verified,AIM airport operations covers confirming the assigned runway; AIM airport marking aids and signs identifies it,Ensure the airplane is aligned with the correct/assigned runway or landing surface.
PA.IV.B.S3,phak,explanation,auto,from the Task B References line,Ensure the airplane is aligned with the correct/assigned runway or landing surface.
PA.IV.B.S3,risk-management,explanation,auto,from the Task B References line,Ensure the airplane is aligned with the correct/assigned runway or landing surface.
PA.IV.B.S3,seaplane,explanation,auto,from the Task B References line,Ensure the airplane is aligned with the correct/assigned runway or landing surface.
PA.IV.B.S4,afh:ch09,explanation,verified,AFH approaches and landings covers scanning the landing surface and its surroundings before committing,Scan the runway or landing surface and adjoining area for traffic and obstructions.
PA.IV.B.S4,aim,guidance,auto,from the Task B References line,Scan the runway or landing surface and adjoining area for traffic and obstructions.
PA.IV.B.S4,phak,explanation,auto,from the Task B References line,Scan the runway or landing surface and adjoining area for traffic and obstructions.
PA.IV.B.S4,risk-management,explanation,auto,from the Task B References line,Scan the runway or landing surface and adjoining area for traffic and obstructions.
PA.IV.B.S4,seaplane,explanation,auto,from the Task B References line,Scan the runway or landing surface and adjoining area for traffic and obstructions.
PA.IV.B.S5,afh:ch09,explanation,verified,AFH approaches and landings covers aiming point selection and its relation to touchdown point,"Select and aim for a suitable touchdown point considering the wind conditions, landing surface, and obstructions."
PA.IV.B.S5,aim,guidance,auto,from the Task B References line,"Select and aim for a suitable touchdown point considering the wind conditions, landing surface, and obstructions."
PA.IV.B.S5,phak,explanation,auto,from the Task B References line,"Select and aim for a suitable touchdown point considering the wind conditions, landing surface, and obstructions."
PA.IV.B.S5,risk-management,explanation,auto,from the Task B References line,"Select and aim for a suitable touchdown point considering the wind conditions, landing surface, and obstructions."
PA.IV.B.S5,seaplane,explanation,auto,from the Task B References line,"Select and aim for a suitable touchdown point considering the wind conditions, landing surface, and obstructions."
PA.IV.B.S6,afh:ch04,explanation,verified,AFH approaches and landings covers approach configuration and trim; AFH energy management covers holding the stabilized profile,"Establish the recommended approach and landing configuration, airspeed, and trim, and adjust pitch attitude and power as required to maintain a stabilized approach."
PA.IV.B.S6,afh:ch09,explanation,verified,AFH approaches and landings covers approach configuration and trim; AFH energy management covers holding the stabilized profile,"Establish the recommended approach and landing configuration, airspeed, and trim, and adjust pitch attitude and power as required to maintain a stabilized approach."
PA.IV.B.S6,aim,guidance,auto,from the Task B References line,"Establish the recommended approach and landing configuration, airspeed, and trim, and adjust pitch attitude and power as required to maintain a stabilized approach."
PA.IV.B.S6,phak,explanation,auto,from the Task B References line,"Establish the recommended approach and landing configuration, airspeed, and trim, and adjust pitch attitude and power as required to maintain a stabilized approach."
PA.IV.B.S6,risk-management,explanation,auto,from the Task B References line,"Establish the recommended approach and landing configuration, airspeed, and trim, and adjust pitch attitude and power as required to maintain a stabilized approach."
PA.IV.B.S6,seaplane,explanation,auto,from the Task B References line,"Establish the recommended approach and landing configuration, airspeed, and trim, and adjust pitch attitude and power as required to maintain a stabilized approach."
PA.IV.B.S7,afh:ch09,explanation,verified,AFH approaches and landings covers approach speed selection and the gust factor,"Maintain manufacturer’s published approach airspeed or in its absence not more than 1.3 times the stalling speed or the minimum steady flight speed in the landing configuration (VSO), +10/-5 knots with gust factor applied."
PA.IV.B.S7,aim,guidance,auto,from the Task B References line,"Maintain manufacturer’s published approach airspeed or in its absence not more than 1.3 times the stalling speed or the minimum steady flight speed in the landing configuration (VSO), +10/-5 knots with gust factor applied."
PA.IV.B.S7,phak,explanation,auto,from the Task B References line,"Maintain manufacturer’s published approach airspeed or in its absence not more than 1.3 times the stalling speed or the minimum steady flight speed in the landing configuration (VSO), +10/-5 knots with gust factor applied."
PA.IV.B.S7,risk-management,explanation,auto,from the Task B References line,"Maintain manufacturer’s published approach airspeed or in its absence not more than 1.3 times the stalling speed or the minimum steady flight speed in the landing configuration (VSO), +10/-5 knots with gust factor applied."
PA.IV.B.S7,seaplane,explanation,auto,from the Task B References line,"Maintain manufacturer’s published approach airspeed or in its absence not more than 1.3 times the stalling speed or the minimum steady flight speed in the landing configuration (VSO), +10/-5 knots with gust factor applied."
PA.IV.B.S8,afh:ch09,explanation,verified,AFH approaches and landings covers crosswind correction through the flare and rollout,Maintain directional control and appropriate crosswind correction throughout the approach and landing.
PA.IV.B.S8,aim,guidance,auto,from the Task B References line,Maintain directional control and appropriate crosswind correction throughout the approach and landing.
PA.IV.B.S8,phak,explanation,auto,from the Task B References line,Maintain directional control and appropriate crosswind correction throughout the approach and landing.
PA.IV.B.S8,risk-management,explanation,auto,from the Task B References line,Maintain directional control and appropriate crosswind correction throughout the approach and landing.
PA.IV.B.S8,seaplane,explanation,auto,from the Task B References line,Maintain directional control and appropriate crosswind correction throughout the approach and landing.
PA.IV.B.S9,afh:ch09,explanation,verified,"AFH approaches and landings covers round out, float, and touchdown control inputs","Make smooth, timely, and correct control application during round out and touchdown."
PA.IV.B.S9,aim,guidance,auto,from the Task B References line,"Make smooth, timely, and correct control application during round out and touchdown."
PA.IV.B.S9,phak,explanation,auto,from the Task B References line,"Make smooth, timely, and correct control application during round out and touchdown."
PA.IV.B.S9,risk-management,explanation,auto,from the Task B References line,"Make smooth, timely, and correct control application during round out and touchdown."
PA.IV.B.S9,seaplane,explanation,auto,from the Task B References line,"Make smooth, timely, and correct control application during round out and touchdown."
PA.IV.C.K1,afh:ch06,explanation,verified,AFH takeoff chapter covers the soft-field takeoff in wind; PHAK aircraft performance covers density altitude and takeoff performance,"Effects of atmospheric conditions, including wind, on takeoff and climb performance."
PA.IV.C.K1,aim,guidance,auto,from the Task C References line,"Effects of atmospheric conditions, including wind, on takeoff and climb performance."
PA.IV.C.K1,phak:ch11,explanation,verified,AFH takeoff chapter covers the soft-field takeoff in wind; PHAK aircraft performance covers density altitude and takeoff performance,"Effects of atmospheric conditions, including wind, on takeoff and climb performance."
PA.IV.C.K1,risk-management,explanation,auto,from the Task C References line,"Effects of atmospheric conditions, including wind, on takeoff and climb performance."
PA.IV.C.K2,afh:ch06,explanation,verified,AFH takeoff chapter uses VX and VY in the departure climb; PHAK aircraft performance defines both speeds,Best angle of climb speed (VX) and best rate of climb speed (VY).
PA.IV.C.K2,aim,guidance,auto,from the Task C References line,Best angle of climb speed (VX) and best rate of climb speed (VY).
PA.IV.C.K2,phak:ch11,explanation,verified,AFH takeoff chapter uses VX and VY in the departure climb; PHAK aircraft performance defines both speeds,Best angle of climb speed (VX) and best rate of climb speed (VY).
PA.IV.C.K2,risk-management,explanation,auto,from the Task C References line,Best angle of climb speed (VX) and best rate of climb speed (VY).
PA.IV.C.K3,afh:ch06,explanation,verified,AFH takeoff chapter covers the flap and pitch configuration for a soft-field takeoff,Appropriate airplane configuration. Private Pilot for Airplane Category ACS (FAA-S-ACS-6C) 21
PA.IV.C.K3,aim,guidance,auto,from the Task C References line,Appropriate airplane configuration. Private Pilot for Airplane Category ACS (FAA-S-ACS-6C) 21
